ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45810643.0,8151.0,363,CHEVROLET,Spark,2015,Sedan,Yes,Petrol,1,443800 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45815935.0,1568.0,810,HYUNDAI,Elantra,2022,Sedan,Yes,Petrol,1.8,600200 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45636962.0,862.0,333,FORD,Fusion,2022,Sedan,Yes,Hybrid,2,711900 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
45732601.0,41193.0,640,HYUNDAI,Santa FE,1992,Jeep,Yes,Diesel,2,0 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45815397.0,282.0,645,TOYOTA,Prius,2022,Hatchback,Yes,Hybrid,1.8,666914 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45803397.0,11604.0,639,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,164006 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45792380.0,18033.0,764,KIA,Optima,2007,Sedan,Yes,Petrol,2,323000 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45484768.0,14113.0,934,TOYOTA,Camry,2015,Sedan,No,Petrol,2.5,0 km,4,Tiptronic,Front,4-May,Left wheel,Black,8.0
44935456.0,16621.0,862,SUBARU,Forester,2008,Jeep,No,Petrol,2.5,425000 km,4,Tiptronic,4x4,4-May,Left wheel,Carnelian red,12.0
45644575.0,784.0,394,TOYOTA,Camry,2022,Sedan,Yes,Hybrid,2.5,783300 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45751087.0,21953.0,-,MERCEDES-BENZ,Vito,2008,Minivan,No,Diesel,2.2 Turbo,0 km,4,Manual,Front,4-May,Right-hand drive,Silver,0.0
45731484.0,29087.0,777,HYUNDAI,H1,1998,Minivan,Yes,Diesel,2.5,227900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45771118.0,3763.0,629,NISSAN,Juke,2019,Jeep,Yes,Petrol,1.6,480700 km,4,Automatic,4x4,4-May,Left wheel,White,0.0
45805637.0,8781.0,-,MERCEDES-BENZ,E 220,1998,Sedan,No,Diesel,2.2,0 km,4,Manual,Rear,4-May,Left wheel,Blue,4.0
44896165.0,15500.0,585,TOYOTA,Prius V,2011,Universal,No,Hybrid,1.8,332700 km,4,Automatic,Front,4-May,Left wheel,Sky blue,12.0
43260559.0,10349.0,-,DAIHATSU,Terios,2008,Jeep,No,Petrol,0.7 Turbo,527700 km,4,Manual,4x4,4-May,Right-hand drive,Black,4.0
45641645.0,392.0,781,TOYOTA,Camry,2021,Sedan,Yes,Hybrid,2.5,583500 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45732686.0,9418.0,765,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,527000 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45785958.0,26657.0,690,CHEVROLET,Malibu LT,1995,Sedan,No,Petrol,1.5 Turbo,224300 km,4,Tiptronic,Front,4-May,Left wheel,White,12.0
45796872.0,35846.0,1249,HYUNDAI,H1,1991,Universal,Yes,Diesel,2.5,114600 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45768082.0,1019.0,1537,TOYOTA,Highlander,2022,Sedan,Yes,Hybrid,3.3,692900 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
45810862.0,20385.0,645,TOYOTA,Prius V HIBRID,2005,Sedan,Yes,Hybrid,1.8,417100 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45769876.0,9095.0,-,NISSAN,Tiida,2013,Hatchback,Yes,Petrol,1.5,508800 km,4,Variator,Front,4-May,Right-hand drive,Silver,2.0
45781873.0,6900.0,-,HONDA,Odyssey,2002,Minivan,No,Petrol,2.3,0 km,4,Automatic,Front,4-May,Right-hand drive,Black,4.0
45798049.0,11864.0,687,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,508800 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45810169.0,12861.0,790,CHEVROLET,Lacetti,2011,Sedan,Yes,Petrol,1.6,507700 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45804834.0,19924.0,640,HYUNDAI,Tucson,2003,Jeep,Yes,Diesel,2,378400 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45802978.0,25810.0,642,HYUNDAI,Santa FE,1999,Jeep,Yes,Diesel,2,183200 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45732869.0,15681.0,891,HYUNDAI,Sonata,2009,Sedan,Yes,LPG,2,444200,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45772353.0,,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,5451812 km,6,Manual,Rear,4-May,Left wheel,White,2.0
45642769.0,470.0,1493,LEXUS,RX 350,2022,Jeep,Yes,Petrol,3.5,666700 km,6,Automatic,4x4,4-May,Left wheel,White,12.0
45640541.0,157.0,640,FORD,Fusion,2020,Sedan,Yes,Hybrid,2,627500 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
45766350.0,314.0,1053,MERCEDES-BENZ,E 350,2020,Sedan,Yes,Diesel,3.5,693100 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45625914.0,392.0,919,BMW,X5,2022,Jeep,Yes,Diesel,3,572300 km,6,Automatic,4x4,4-May,Left wheel,Grey,0.0
44779724.0,13172.0,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,458300 km,4,Automatic,Front,4-May,Right-hand drive,White,2.0
45768567.0,392.0,1514,LEXUS,GX 470,2021,Sedan,Yes,Petrol,4.6,774000 km,8,Automatic,4x4,4-May,Left wheel,White,0.0
45814021.0,15681.0,585,HYUNDAI,Elantra,2007,Sedan,No,Petrol,1.8,478298 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45491643.0,18817.0,-,HYUNDAI,Elantra,2005,Sedan,No,Petrol,1.8,344000 km,4,Tiptronic,Rear,4-May,Left wheel,White,0.0
45786758.0,6000.0,-,OPEL,Combo,2014,Goods wagon,No,Diesel,1.3 Turbo,526000 km,4,Manual,Front,2-Mar,Left wheel,Red,1.0
45802035.0,15624.0,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,298100 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45808611.0,7056.0,1668,DODGE,RAM,2012,Sedan,Yes,Petrol,5.7,0 km,8,Automatic,Front,4-May,Left wheel,White,12.0
45648818.0,18817.0,609,TOYOTA,Camry,2005,Sedan,Yes,Hybrid,2.5,329300 km,4,Automatic,Front,4-May,Left wheel,White,12.0
44896720.0,42337.0,579,TOYOTA,Avalon LIMITED,1990,Sedan,Yes,Hybrid,2.5,0 km,4,Tiptronic,Front,4-May,Left wheel,Carnelian red,12.0
45803591.0,13172.0,891,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,553600 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
45786832.0,7527.0,-,MERCEDES-BENZ,C 180,2015,Sedan,No,Petrol,1.8,506831 km,4,Manual,Rear,4-May,Left wheel,Silver,6.0
45769158.0,282.0,289,FORD,Escape,2022,Jeep,Yes,Hybrid,0.4,688100 km,4,Automatic,Front,4-May,Left wheel,Grey,0.0
45428278.0,13485.0,-,MERCEDES-BENZ,E 320,2011,Sedan,Yes,Petrol,3.2,568700 km,6,Tiptronic,Rear,4-May,Left wheel,Golden,10.0
45759188.0,12231.0,640,KIA,Optima,2012,Sedan,Yes,Petrol,2,79510,4,Automatic,Front,4-May,Left wheel,Black,4.0
45767906.0,941.0,746,TOYOTA,Prius,2019,Sedan,Yes,Hybrid,1.5,734300 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45809697.0,27911.0,585,HONDA,Civic,1996,Sedan,Yes,Petrol,1.8,286400 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45729748.0,27654.0,629,HYUNDAI,Elantra,1995,Sedan,Yes,Petrol,1.6,258900 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45707083.0,21953.0,1091,SUBARU,Forester,2001,Jeep,No,Petrol,2.5,273267 km,4,Variator,4x4,4-May,Left wheel,Green,8.0
45793522.0,22580.0,1286,AUDI,Q5,2004,Jeep,Yes,Petrol,3.2,298800 km,6,Tiptronic,4x4,4-May,Left wheel,Grey,7.0
45795124.0,8154.0,-,OPEL,Monterey,2015,Jeep,No,Petrol,3.2,558400 km,6,Automatic,4x4,4-May,Left wheel,Grey,2.0
45416131.0,17876.0,584,HYUNDAI,Elantra,2008,Sedan,No,Petrol,1.8,353500 km,4,Tiptronic,Front,4-May,Left wheel,Grey,12.0
45808627.0,6899.0,1304,BMW,X6,2015,Jeep,Yes,Petrol,4.4,563200 km,8,Automatic,4x4,4-May,Left wheel,Grey,12.0
45642847.0,9722.0,609,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,556600 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45799431.0,4000.0,-,OPEL,Astra,2017,Hatchback,No,Petrol,1.6,580900 km,4,Manual,Front,2-Mar,Left wheel,Black,2.0
45471406.0,23521.0,779,TOYOTA,Camry,2002,Sedan,Yes,Hybrid,2.5,219800 km,4,Automatic,Front,4-May,Left wheel,Golden,10.0
45809465.0,28288.0,446,HONDA,FIT,2000,Hatchback,Yes,Petrol,1.3,247600 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45809932.0,10914.0,584,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,455600 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45644808.0,549.0,1750,TOYOTA,Highlander,2022,Jeep,Yes,Hybrid,3.3,666800 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45815975.0,1960.0,585,HYUNDAI,Elantra,2021,Sedan,Yes,Petrol,1.8,550900 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45781014.0,7213.0,1236,HONDA,FIT,2015,Hatchback,No,Petrol,1.3,550600 km,4,Automatic,4x4,4-May,Right-hand drive,Silver,2.0
45757584.0,2430.0,1091,NISSAN,Altima,2022,Sedan,Yes,Petrol,2.5,686300 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45784158.0,36065.0,-,CHEVROLET,Camaro,1994,Jeep,Yes,Petrol,3.6,124108 km,6,Tiptronic,Rear,2-Mar,Left wheel,Red,8.0
45768503.0,19444.0,-,NISSAN,Juke,2005,Jeep,No,Petrol,1.6 Turbo,425600 km,4,Tiptronic,4x4,4-May,Left wheel,Black,6.0
45803414.0,9252.0,765,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,614600 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
45810453.0,23304.0,730,CHEVROLET,Orlando,2001,Jeep,Yes,Diesel,1.6,362400 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45805051.0,35124.0,1017,AUDI,Q5,2017,Jeep,Yes,Petrol,2,0 km,4,Automatic,4x4,4-May,Left wheel,White,0.0
45767818.0,10036.0,-,BMW,330,2015,Coupe,Yes,Petrol,3,534300 km,6,Manual,Rear,2-Mar,Left wheel,Blue,4.0
45647599.0,18817.0,609,TOYOTA,Camry,2004,Sedan,Yes,Hybrid,2.5,368900 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45791976.0,7840.0,-,GAZ,21,1964,Sedan,No,Petrol,2.4,0 km,4,Manual,Rear,4-May,Left wheel,Sky blue,0.0
45809168.0,17694.0,691,HONDA,FIT,2005,Hatchback,Yes,Petrol,1.3,324834 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45776795.0,9408.0,-,HONDA,FIT,2011,Hatchback,No,Petrol,1.5,129724 km,4,Manual,Front,4-May,Right-hand drive,Silver,2.0
45816352.0,3.0,503,TOYOTA,Prius C,2022,Hatchback,Yes,Petrol,1.5,585600 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45797465.0,20698.0,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45793136.0,4234.0,789,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.6,651100 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45787215.0,24148.0,528,NISSAN,Juke,1999,Jeep,No,Petrol,1.6,387900 km,4,Tiptronic,Front,4-May,Left wheel,White,12.0
45738290.0,47038.0,-,LEXUS,RX 450,1985,Jeep,Yes,Hybrid,3.5,55500 km,6,Variator,4x4,4-May,Left wheel,Silver,0.0
45115542.0,16621.0,584,HYUNDAI,Elantra se,2002,Sedan,No,Petrol,1.8,507200 km,4,Tiptronic,Front,4-May,Left wheel,White,6.0
45809332.0,21109.0,833,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.2,52403 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45744911.0,15681.0,-,MERCEDES-BENZ,E 320,2007,Sedan,Yes,CNG,3.2,399300 km,6,Tiptronic,4x4,4-May,Left wheel,Sky blue,10.0
45803231.0,15053.0,765,HYUNDAI,Sonata,2009,Sedan,Yes,LPG,2,445800 km,4,,Front,4-May,Left wheel,Silver,4.0
45624784.0,5645.0,1324,TOYOTA,Highlander,2019,Jeep,Yes,Hybrid,3.3,689100 km,6,Automatic,4x4,4-May,Left wheel,White,12.0
45772336.0,1411.0,1624,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,594700 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
43805159.0,37633.0,-,TOYOTA,Corolla se,1995,Sedan,Yes,Petrol,1.8,0 km,4,Tiptronic,Front,4-May,Left wheel,Silver,12.0
45768402.0,12074.0,1537,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.3,495500 km,6,Automatic,4x4,4-May,Left wheel,Blue,12.0
45761106.0,188.0,382,KIA,Optima,2020,Sedan,Yes,Hybrid,2.4,754400 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45797045.0,34406.0,777,HYUNDAI,H1,1994,Minivan,Yes,Diesel,2.5,106800 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45770276.0,11290.0,-,HONDA,Step Wagon,2011,Minivan,No,LPG,2,456100 km,4,Automatic,4x4,>5,Right-hand drive,Beige,2.0
45451680.0,90.0,-,TOYOTA,VOXY,2022,Minivan,No,LPG,2,623100 km,4,Automatic,4x4,4-May,,Black,2.0
45552188.0,18189.0,1024,FORD,Escape,2005,Jeep,No,Hybrid,2.5,446600 km,4,Automatic,4x4,4-May,Left wheel,White,6.0
45653157.0,2901.0,503,HONDA,Civic,2021,Sedan,Yes,Hybrid,1.5,567000 km,4,Automatic,Front,4-May,Left wheel,White,0.0
45729944.0,25299.0,707,SSANGYONG,REXTON,2001,Jeep,Yes,Diesel,2,223700 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45730029.0,43952.0,880,SSANGYONG,Actyon,1987,Jeep,Yes,Diesel,1.6,45600 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45612642.0,13799.0,986,HYUNDAI,Sonata,2010,Sedan,No,Petrol,2.4,607700 km,4,Automatic,Front,4-May,Left wheel,Red,16.0
45813618.0,9408.0,463,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,658751 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45506127.0,5331.0,-,OPEL,Vectra,2019,Hatchback,No,Petrol,1.6,739500,4,Manual,Front,4-May,Left wheel,Silver,4.0
45810723.0,10349.0,-,NISSAN,X-Trail,2015,Jeep,No,Petrol,2,383200 km,4,Automatic,4x4,4-May,Right-hand drive,Black,8.0
45732562.0,37163.0,696,HYUNDAI,Santa FE,1994,Jeep,Yes,Diesel,2.2,43300 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45815261.0,3607.0,1058,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Petrol,3.5,741800 km,6,Automatic,Rear,4-May,Left wheel,Black,12.0
45770423.0,21953.0,-,AUDI,A6 Ã¥Â°Â6,2003,Sedan,Yes,Petrol,,321400 km,6,Tiptronic,4x4,4-May,Right-hand drive,Grey,12.0
45814293.0,10192.0,-,BMW,325,2016,Coupe,Yes,Petrol,2.5,486200 km,6,Manual,Rear,2-Mar,Left wheel,Black,6.0
45815480.0,1646.0,1356,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.6,592000 km,8,Automatic,4x4,4-May,Left wheel,Red,12.0
45465216.0,5488.0,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,670100 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45801345.0,9408.0,-,NISSAN,X-Terra,2015,Jeep,No,CNG,3.3,527884 km,6,Automatic,4x4,4-May,Left wheel,Silver,4.0
45785310.0,40769.0,-,TOYOTA,RAV 4,1991,,No,Petrol,2.5,0 km,4,Tiptronic,4x4,4-May,Left wheel,Grey,8.0
45725321.0,17042.0,707,SSANGYONG,Actyon,2006,Jeep,Yes,Diesel,2,133116 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45790382.0,7840.0,-,MERCEDES-BENZ,E 240,2013,Sedan,Yes,Petrol,2.4,533100 km,5,Automatic,Front,4-May,Left wheel,Silver,4.0
45801504.0,25729.0,831,HYUNDAI,Elantra,2003,Sedan,Yes,Petrol,1.6,286700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45654199.0,157.0,1058,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Diesel,3.5,701200 km,6,Automatic,4x4,4-May,,Black,12.0
45797320.0,8320.0,1047,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,548500 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45761695.0,3500.0,-,MERCEDES-BENZ,E 240,2022,Universal,No,Petrol,2.4,511900 km,6,Automatic,Rear,4-May,Left wheel,Green,10.0
45766099.0,18817.0,639,AUDI,A6,2007,Sedan,Yes,Petrol,2,391254 km,4,Automatic,4x4,4-May,Left wheel,Black,0.0
45733369.0,12544.0,765,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,615600 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
45789848.0,9948.0,707,SSANGYONG,Actyon,2015,Jeep,Yes,Diesel,2,519000 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45733664.0,57698.0,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,36304 km,4,Automatic,Front,4-May,Left wheel,Grey,
45657065.0,7840.0,-,MERCEDES-BENZ,CLK 200,2017,Coupe,No,CNG,2,651900 km,4,Tiptronic,Rear,2-Mar,Right-hand drive,White,4.0
,28357.0,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151780 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45793654.0,6429.0,1282,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,561200 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
42411603.0,14897.0,-,TOYOTA,Aqua,2008,Hatchback,No,Hybrid,1.5,439900 km,4,Automatic,Front,4-May,Right-hand drive,Blue,2.0
45798874.0,9408.0,-,MERCEDES-BENZ,E 550,2016,Sedan,Yes,Petrol,3.2,537600 km,6,Tiptronic,Rear,4-May,Left wheel,Silver,6.0
45809590.0,43545.0,697,HONDA,Civic,1987,Sedan,Yes,Petrol,1.8,3000 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45725784.0,20385.0,-,TOYOTA,Prius C,2008,Hatchback,No,Hybrid,1.5,415500 km,1,Variator,Front,4-May,Left wheel,Blue,0.0
45809648.0,18817.0,1275,KIA,Sportage,2006,Jeep,Yes,Petrol,2.4,50607 km,4,Automatic,4x4,4-May,Left wheel,Black,12.0
45804355.0,16358.0,1141,JEEP,Compass,2007,Jeep,Yes,Petrol,2.4,340300 km,4,Automatic,Front,4-May,Left wheel,Red,4.0
45766289.0,3763.0,832,TOYOTA,Tacoma,2018,Jeep,Yes,Petrol,2.7,561338 km,4,Automatic,Rear,4-May,Left wheel,Grey,12.0
44473357.0,,1528,FORD,Transit,2007,Microbus,No,Diesel,2.4,158000 km,4,Manual,Rear,4-May,Left wheel,White,2.0
45765948.0,10976.0,707,DODGE,Caliber,2013,Universal,No,Petrol,2,414200 km,4,Automatic,Front,4-May,Left wheel,Grey,5.0
45771076.0,9565.0,1091,TOYOTA,RAV 4,2009,Jeep,Yes,Petrol,2.5,538700 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
44381541.0,42965.0,642,FORD,Explorer Turbo japan,1987,Jeep,Yes,Petrol,2.0 Turbo,0 km,4,Automatic,Front,4-May,Left wheel,White,10.0
45774710.0,9095.0,-,MITSUBISHI,Colt,2015,Hatchback,No,Petrol,1.3,66838 km,4,Manual,Front,4-May,Left wheel,Sky blue,4.0
45772224.0,8467.0,-,SUBARU,Forester,2015,Universal,No,Petrol,2,535000 km,4,Automatic,4x4,4-May,Right-hand drive,Silver,4.0
45812750.0,627.0,862,FORD,Escape,2022,Jeep,Yes,Petrol,2.5,662100 km,4,Automatic,4x4,4-May,Left wheel,Orange,12.0
45789989.0,7056.0,833,KIA,Sportage,2017,Jeep,Yes,Diesel,2,601500 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45807597.0,11917.0,-,MERCEDES-BENZ,S 320,2011,Sedan,Yes,CNG,3.2,562900 km,6,Tiptronic,Rear,4-May,Left wheel,White,10.0
45792358.0,15053.0,-,FORD,Focus,2011,Sedan,No,Petrol,2,369700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
43042015.0,14113.0,-,OPEL,Astra H,2008,Goods wagon,No,Diesel,1.9 Turbo,438100 km,6,Tiptronic,Front,4-May,Left wheel,Silver,6.0
45775556.0,4234.0,-,OPEL,Corsa,2000,Hatchback,,Petrol,1.2,0 km,4,Manual,Front,2-Mar,Left wheel,Black,2.0
45811175.0,25089.0,456,LEXUS,NX 300,2003,Jeep,Yes,Hybrid,2.5,257500 km,4,Automatic,4x4,4-May,Left wheel,Silver,12.0
45813840.0,20698.0,642,TOYOTA,Prius,2004,Hatchback,Yes,Hybrid,2,241700 km,4,Variator,Front,4-May,Left wheel,Blue,8.0
45209376.0,19601.0,690,FORD,Escape,2006,Jeep,Yes,Petrol,1.5 Turbo,328400 km,4,Automatic,Front,4-May,Left wheel,Black,10.0
45786962.0,20385.0,-,CHEVROLET,Cruze,2007,Sedan,No,Petrol,1.4 Turbo,309800 km,4,Tiptronic,Front,4-May,Left wheel,Sky blue,12.0
45813727.0,627.0,1481,JAGUAR,E-pace,2022,Jeep,Yes,Petrol,3,664100,6,Automatic,4x4,4-May,Left wheel,Red,12.0
45417252.0,29793.0,934,MAZDA,Mazda 6,2000,Sedan,Yes,Petrol,2.5,125700 km,4,,Front,4-May,Left wheel,Grey,9.0
45763237.0,94083.0,1104,BMW,X5,2015,Jeep,Yes,Diesel,3.0 Turbo,97000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,12.0
45801597.0,20266.0,687,HYUNDAI,Elantra,2005,Sedan,Yes,Petrol,1.6,350600 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45797742.0,19416.0,583,HYUNDAI,Elantra,2004,Sedan,Yes,Petrol,1.6,64516 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45809595.0,30906.0,501,HONDA,FIT,1996,Hatchback,Yes,Petrol,1.5,218200 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
41770767.0,11917.0,-,NISSAN,Murano,2011,Jeep,Yes,CNG,3.5,563907 km,6,Variator,4x4,4-May,Left wheel,Silver,6.0
45352538.0,3763.0,-,VOLKSWAGEN,Passat,2002,Sedan,No,Petrol,1.8 Turbo,0 km,4,Tiptronic,Front,4-May,Left wheel,Silver,6.0
45816140.0,2666.0,585,HYUNDAI,Elantra,2021,Coupe,Yes,Petrol,1.8,683400 km,4,Automatic,Front,2-Mar,Left wheel,Blue,12.0
45760603.0,45473.0,-,JEEP,Wrangler,1987,Jeep,No,Petrol,3.8,0 km,6,Manual,4x4,2-Mar,Left wheel,White,2.0
43884859.0,21639.0,586,TOYOTA,Prius V,2004,Universal,Yes,Hybrid,1.8,268400 km,4,Automatic,Front,4-May,Left wheel,White,8.0
45798087.0,9408.0,-,BMW,318,2011,Coupe,No,Petrol,2,494354,4,Manual,Rear,2-Mar,Left wheel,Silver,6.0
45796057.0,5018.0,-,BMW,325,2022,Coupe,No,Petrol,2.5,560800 km,6,Tiptronic,Rear,2-Mar,Left wheel,Silver,0.0
45659371.0,10349.0,-,MITSUBISHI,Pajero IO,2015,Jeep,No,Petrol,2,493400 km,4,Automatic,4x4,4-May,Left wheel,Silver,2.0
45786702.0,17300.0,-,TOYOTA,Prius,2005,Hatchback,Yes,Hybrid,1.8,267772 km,4,Automatic,Front,4-May,Left wheel,Black,8.0
45803305.0,7056.0,765,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,682400 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
45779937.0,8500.0,-,MITSUBISHI,Montero Sport,2019,Jeep,No,CNG,3,546700 km,6,Automatic,4x4,4-May,Left wheel,Carnelian red,4.0
,26770.0,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,95184 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45656636.0,1803.0,574,HONDA,Insight,2019,Hatchback,Yes,Hybrid,1.3,583800 km,4,Automatic,Front,4-May,Left wheel,Blue,0.0
45654295.0,3.0,900,KIA,Sportage,2022,Jeep,No,Petrol,2.4,728000 km,4,Tiptronic,4x4,4-May,Left wheel,Blue,12.0
44960548.0,11290.0,746,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.5,467200 km,4,Automatic,Front,4-May,Left wheel,Green,8.0
45795282.0,8154.0,-,MAZDA,Mazda 6,2015,Sedan,No,Petrol,3,516200 km,6,Tiptronic,Front,4-May,Left wheel,Black,0.0
45808090.0,2352.0,-,VOLKSWAGEN,Golf,2022,Sedan,No,CNG,1.8,563400 km,4,Manual,Front,4-May,Left wheel,White,0.0
44960962.0,,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,75000 km,6,Tiptronic,,4-May,Left wheel,Black,8.0
45815803.0,10976.0,-,FORD,Transit,2013,Goods wagon,No,Diesel,2.5,416100 km,4,Manual,Rear,4-May,Left wheel,Blue,2.0
45768169.0,9565.0,1058,TOYOTA,Highlander,2014,Jeep,Yes,Petrol,3.5,438700 km,6,Automatic,Front,4-May,Left wheel,Grey,12.0
43908528.0,16621.0,761,TOYOTA,Prius Ã©ÂÂ¿Ã¦ÂÂ¬Ã¥ÂÂ¤Ã©ÂÂ¿Ã¦ÂÂÃ¥ÂÂ¬Ã©ÂÂ¿Ã¦Â¨Â¶Ã¥ÂÂÃ©ÂÂ¿?2010,2009,No,Hybrid,1.8,120000 km,440700 km,Variator,Front,4-May,Left wheel,Silver,12,
39691194.0,60.0,-,TOYOTA,Vitz,2022,Sedan,No,Petrol,1.3,598400 km,4,Automatic,Front,4-May,Left wheel,Silver,2.0
44296233.0,60.0,-,MITSUBISHI,Pajero IO,2022,Jeep,No,Petrol,2,699400 km,4,Automatic,4x4,4-May,Left wheel,White,0.0
45769734.0,862.0,259,CHEVROLET,Volt,2021,Jeep,Yes,Hybrid,1.4,616100 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
45782101.0,31361.0,-,DODGE,Challenger,1998,Coupe,Yes,Petrol,3.6,171800 km,6,Tiptronic,Rear,2-Mar,Left wheel,Silver,10.0
45766219.0,16935.0,583,NISSAN,Juke,2005,Jeep,Yes,Petrol,1.6 Turbo,406900 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
